date,city,survey
2018-04-01,Chicago,0.8700921217928347
2018-04-01,Chicago,2.1568091870160893
2018-04-01,Chicago,2.386169469035048
2018-04-01,Chicago,4.282232226735903
2018-04-01,Chicago,2.7079820621818884
2018-04-01,Chicago,2.3804438142380557
2018-04-01,Chicago,3.4884196192305597
2018-04-01,Chicago,2.3616159976407856
2018-04-01,Chicago,2.7287516841219555
2018-04-01,Chicago,3.9607234714281443
2018-04-01,Chicago,3.2101674877852084
2018-04-01,Chicago,1.6859430603347731
2018-04-01,Chicago,4.670598392822472
2018-04-01,Chicago,3.121930381366909
2018-04-01,Chicago,4.174506203715622
2018-04-01,Chicago,3.7398833285839195
2018-04-01,Chicago,2.3809845078930105
2018-04-01,Nashville,1.2255884252202711
2018-04-01,Nashville,4.0500092913459715
2018-04-01,Nashville,2.422222167642626
2018-04-01,Nashville,2.0911603334031454
2018-04-01,Nashville,2.151439657821666
2018-04-01,Nashville,1.239710683817798
2018-04-01,Nashville,2.422793824118028
2018-04-01,Nashville,0.8854316996611976
2018-04-01,Nashville,0.996877685662879
2018-04-01,Nashville,1.893002669531444
2018-04-01,Nashville,3.1875523698285853
2018-04-01,Nashville,3.3173317245964764
2018-04-01,Nashville,3.815154366670612
2018-04-01,Nashville,3.359789423828634
2018-04-01,Nashville,1.0317736170652774
2018-04-01,Nashville,1.676025942842501
2018-04-01,Nashville,0.5228510286293333
2018-04-01,Nashville,2.505170481657566
2018-04-01,Nashville,2.386874894390187
2018-04-01,Nashville,3.1000464895887516
2018-04-01,Nashville,2.9342191081690134
2018-04-01,Nashville,3.6000384310890396
2018-04-01,Nashville,2.684035680762932
2018-04-01,Nashville,0.7478341133384276
2018-04-01,Nashville,2.488693887486394
2018-04-01,Nashville,2.3409135568484007
2018-04-01,Nashville,2.9022333742041466
2018-04-01,Nashville,1.1035497082010188
2018-04-01,Nashville,1.1602373352345414
2018-04-01,Nashville,4.14360607561296
2018-04-01,Nashville,4.228277766096423
2018-04-01,Nashville,3.27066038163545
2018-04-01,Nashville,3.0017545778345505
2018-04-01,Nashville,1.971670624136126
2018-04-01,Nashville,3.009763492331352
2018-04-01,Nashville,4.245596623834479
2018-04-01,Nashville,4.170220428924205
2018-04-01,Nashville,3.5241059341828804
2018-04-01,Nashville,3.841399764475295
2018-04-01,Nashville,3.525820399532421
2018-04-01,Nashville,1.2436807831354528
2018-04-01,Nashville,2.344307379752017
2018-04-01,Nashville,2.873288591430876
2018-04-01,Nashville,1.8219554084547456
2018-04-01,Nashville,3.211332569507914
2018-04-01,Miami,2.2879535000444045
2018-04-01,Miami,1.3908130136556318
2018-04-01,Miami,3.7101157253004944
2018-04-01,Miami,2.977695368944994
2018-04-01,Miami,1.2268671691517312
2018-04-01,Miami,0.7277061384810479
2018-04-01,Miami,1.0929599437564255
2018-04-01,Miami,1.2652903335662513
2018-04-01,Miami,1.6892163987538007
2018-04-01,Miami,3.4432063550706498
2018-04-01,Miami,1.0440360603455734
2018-04-01,Miami,1.665896605398931
2018-04-01,Miami,2.801330639786964
2018-04-01,Miami,2.0396251657237827
2018-04-01,Miami,1.7660131239421588
2018-04-01,Miami,3.9183625204269514
2018-04-01,Miami,3.0772531296904493
2018-04-01,Miami,3.8998864801478486
2018-04-01,Miami,1.9826824502978788
2018-04-01,Miami,1.9741334493151692
2018-04-01,Miami,0.9307321358281785
2018-04-01,Miami,1.2813991866174699
2018-04-01,Miami,3.111348329237316
2018-04-01,Miami,2.976224271071994
2018-04-01,Miami,3.765744128833557
2018-04-01,Miami,2.4231673844118387
2018-04-01,Miami,0.9865814574917675
2018-04-01,Miami,2.7296916662833173
2018-04-01,Miami,4.074475322904857
2018-04-01,Miami,2.8499385923366733
2018-04-01,Miami,2.028538318695528
2018-04-01,Miami,2.4224856078973813
2018-04-01,Miami,1.6825526644833555
2018-04-01,Miami,2.3384565664639148
2018-04-01,Miami,1.9361572459701497
2018-04-01,Miami,2.5323052615891535
2018-04-01,Miami,1.1842139215532295
2018-04-01,Miami,2.566789857982935
2018-04-01,Miami,2.8075760515523784
2018-04-01,Miami,3.03609798606257
2018-04-01,Miami,3.031529028110163
2018-04-01,Miami,1.3671137197128183
2018-04-01,Miami,1.7174752125554302
2018-04-01,Miami,3.7067658148997173
2018-04-01,Miami,1.8089704489447795
2018-04-01,Miami,3.6490762014603715
2018-04-01,Miami,3.0498468109009123
2018-04-01,Miami,2.44399239504188
2018-04-01,Miami,1.1267513236867583
2018-04-01,Miami,2.5905431993186947
2018-04-01,Miami,4.720287499720537
2018-04-01,Miami,3.2210543983735582
2018-04-01,Miami,2.995530346448131
2018-04-01,Miami,4.243418155311443
2018-04-01,Miami,1.5344652831840342
2018-04-01,Miami,2.5407085712306747
2018-04-01,Miami,0.8716122354048538
2018-04-01,Miami,0.9273262141265525
2018-04-01,Miami,1.4138587173883201
2018-04-01,Miami,1.4917024908635323
2018-04-01,Miami,1.5937909481938788
2018-04-01,Miami,1.0219254082182452
2018-04-01,Miami,0.17587310748599222
2018-04-01,Miami,0.41048448659869113
2018-04-01,Miami,2.4851402769995943
2018-04-01,Miami,1.7022333496298132
2018-04-01,Miami,1.1551373301165306
2018-04-01,Miami,2.502154869257386
2018-04-01,Miami,2.265909193255307
2018-04-01,Miami,2.193390682583167
2018-04-01,Miami,4.35309803609554
2018-04-01,Miami,1.0287819008021617
2018-04-01,Miami,2.915259805643552
2018-04-01,Miami,1.9655460501806483
2018-04-01,Miami,3.3523854670332653
2018-04-01,Miami,3.410453133737413
2018-04-01,Miami,3.9854841974521333
2018-04-01,Miami,0.9950795780794985
2018-04-01,Miami,0.5501244147854273
2018-04-01,Miami,0.5204724765344181
2018-04-01,Miami,3.42878555850033
2018-04-01,Miami,2.2426871955109835
2018-04-01,Miami,1.9132803255026485
2018-04-01,Miami,2.498115306096198
2018-04-01,Miami,1.1837578670396955
2018-04-01,Miami,2.884542140230678
2018-04-01,Miami,2.925963367187422
2018-04-01,Miami,2.0534559998885573
2018-04-01,Miami,2.41667371241556
2018-04-01,Miami,1.6265257011224155
2018-04-01,Dallas,2.1069459775426598
2018-04-01,Dallas,2.4081359459538882
2018-04-01,Dallas,3.370282793863603
2018-04-01,Dallas,1.5539436312585442
2018-04-01,Dallas,3.4708031432761777
2018-04-01,Dallas,2.289697097700112
2018-04-01,Dallas,2.467818116266727
2018-04-01,Dallas,4.043799452997876
2018-04-01,Dallas,2.2459512757658553
2018-04-01,Dallas,2.2622190835308635
2018-04-01,Dallas,2.0098335918656587
2018-04-01,Dallas,3.197735607086826
2018-04-01,Dallas,3.034415251815078
2018-04-01,Dallas,1.4442002056268446
2018-04-01,Dallas,2.5223847271546465
2018-04-01,Dallas,1.9656862478223158
2018-04-01,Dallas,2.6151514869108086
2018-04-01,Dallas,2.7112983778690585
2018-04-01,Dallas,3.1141016579945084
2018-04-01,Dallas,0.2655768602004103
2018-04-01,Dallas,2.722662694957228
2018-04-01,Dallas,3.8949766748072627
2018-04-01,Dallas,2.595082225055319
2018-04-01,Dallas,2.442735608861736
2018-04-01,Dallas,2.8715307808417827
2018-04-01,Dallas,2.4683061902197636
2018-04-01,Dallas,4.9120785543217895
2018-04-01,Dallas,2.086199313555343
2018-04-01,Dallas,2.611007378570818
2018-04-01,Dallas,2.0260151328199747
2018-04-01,Dallas,2.31492610471638
2018-04-01,Dallas,2.913449067120801
2018-04-01,Dallas,3.714093542042054
2018-04-01,Dallas,1.8817233370974602
2018-04-01,Dallas,2.6842266892156004
2018-04-01,Dallas,4.4927063968606245
2018-04-01,Dallas,1.5287031124439876
2018-04-01,Dallas,3.663791541810782
2018-04-01,Dallas,4.363038062972014
2018-04-01,Dallas,3.083993448933591
2018-04-01,Dallas,1.07469803872917
2018-04-01,Dallas,1.2036997413061357
2018-04-01,Dallas,1.6748085282726042
2018-04-01,Dallas,2.615561280373558
2018-04-01,Dallas,3.5506093801291447
2018-04-01,Dallas,2.8529632015276625
2018-04-01,Dallas,1.799532773475918
2018-04-01,Dallas,3.242735477031601
2018-04-01,Dallas,1.8006296106405446
2018-04-01,Dallas,2.346325837347391
2018-04-01,Dallas,3.1892521014085013
2018-04-01,Dallas,1.9665858766201751
2018-04-01,Dallas,1.8795818567809366
2018-04-01,Dallas,3.4628079728658574
2018-04-01,Dallas,1.2066875173677991
2018-04-01,Dallas,2.8720456714559566
2018-04-01,Dallas,3.4882905136775104
2018-04-01,Dallas,4.01268325546607
2018-04-01,Dallas,0.47259727857120015
2018-04-01,Dallas,2.3658262575035245
2018-04-02,New York,3.693420542596302
2018-04-02,New York,2.3476720805326234
2018-04-02,New York,1.6359536709443867
2018-04-02,New York,1.284209444587299
2018-04-02,New York,4.026182169329709
2018-04-02,New York,3.7805063375125623
2018-04-02,New York,2.7869610535928824
2018-04-02,New York,3.4199709161674026
2018-04-02,New York,2.2882322888305633
2018-04-02,New York,0.8994961791732821
2018-04-02,New York,2.811260534870775
2018-04-02,New York,2.952759891370051
2018-04-02,New York,1.909432147422117
2018-04-02,New York,1.9254587516220691
2018-04-02,New York,3.0121479857398104
2018-04-02,New York,2.5686557971386366
2018-04-02,New York,2.9471640893359115
2018-04-02,New York,3.67395117538207
2018-04-02,New York,2.7974883441766565
2018-04-02,New York,0.40219855684358885
2018-04-02,New York,3.2719129315193785
2018-04-02,New York,1.3391315035891478
2018-04-02,New York,3.445894973429126
2018-04-02,New York,3.779876974426661
2018-04-02,New York,1.8582938981160981
2018-04-02,New York,3.2918651279752575
2018-04-02,New York,1.605502029817679
2018-04-02,New York,2.0682944151929723
2018-04-02,New York,3.329561881372202
2018-04-02,New York,3.41831138715591
2018-04-02,New York,3.4746436890988663
2018-04-02,New York,3.0312200355040906
2018-04-02,New York,4.474181258067842
2018-04-02,New York,3.6939776369946857
